datetime,signal_datetime,trigger,trigger_type,signal_regime,signal_transition,desired_weight,scheduled_target_weight,side,exec_price,trade_notional,btc_delta,fee_paid,pre_trade_equity,pre_trade_weight
2024-10-23 00:00:00+08:00,2024-10-22 20:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5862282515425241,SELL,67214.98773000001,44085.76306716271,-0.6558918562070338,22.042881533581358,176343.05226865088,0.8362282515425241
2024-10-30 00:00:00+08:00,2024-10-29 20:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,72474.40199999999,45322.75189640242,0.6253622057675264,22.66137594820121,184139.8552506115,0.6038677771049681
2024-11-01 20:00:00+08:00,2024-11-01 16:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5957204234282747,SELL,69932.00799,44721.27407416905,-0.6394964960903742,22.360637037084526,178885.09629667623,0.8457204234282747
2024-11-07 08:00:00+08:00,2024-11-07 04:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,75647.56199,44203.174867777954,0.5843304622774393,22.101587433888977,187293.7032066503,0.6139900642094389
2024-11-25 20:00:00+08:00,2024-11-25 16:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.6304722509149652,SELL,98089.90191,58714.30297242655,-0.5985764266162528,29.357151486213276,234857.2118897062,0.8804722509149652
2024-11-27 04:00:00+08:00,2024-11-27 00:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.364352798299709,SELL,91592.21609999999,56241.10542744702,-0.6140380462685084,28.120552713723512,224964.42170978812,0.614352798299709
2024-11-28 12:00:00+08:00,2024-11-28 08:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.6,BUY,95566.91144,51664.36966670581,0.5406093896750276,25.832184833352905,228263.7873063287,0.3736637498379341
2024-12-06 04:00:00+08:00,2024-12-06 00:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,99127.03800999999,56286.710502300964,0.5678239926489353,28.14335525115048,233286.48156931446,0.6087227938641744
2024-12-08 12:00:00+08:00,2024-12-08 08:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.6012245111178504,SELL,99834.89517,58754.35050299668,-0.5885151720042285,29.37717525149834,235017.40201198673,0.8512245111178504
2024-12-16 20:00:00+08:00,2024-12-16 16:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,103861.75799999999,57639.917845754186,0.5549676700615273,28.819958922877092,240332.5624142466,0.610166008023483
2024-12-20 20:00:00+08:00,2024-12-20 16:00:00+08:00,Bull -> Bear,transition,Bear,Bull -> Bear,0.15,0.5851650684720816,SELL,92631.26601,54632.02500422856,-0.5897795351121593,27.316012502114283,218528.1000169142,0.8351650684720816
2024-12-22 04:00:00+08:00,2024-12-22 00:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.34670161382040066,SELL,97171.76097,56177.867616474,-0.5781295620835551,28.088933808237,224711.47046589607,0.5967016138204007
2024-12-26 04:00:00+08:00,2024-12-26 00:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.6,BUY,99117.53851999999,56364.59463401818,0.5686641887565126,28.18229731700909,226027.39360897045,0.3506293651665538
2025-01-07 08:00:00+08:00,2025-01-07 04:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,102337.83559999999,55830.6939220723,0.5455528113794924,27.91534696103615,230347.20816132563,0.6076237438789759
2025-01-09 12:00:00+08:00,2025-01-09 08:00:00+08:00,Bull -> Bear,transition,Bear,Bull -> Bear,0.15,0.5890850343497886,SELL,93933.88209,53637.282489132616,-0.5710110270726555,26.818641244566308,214549.12995653047,0.8390850343497886
2025-01-10 20:00:00+08:00,2025-01-10 16:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.3417312971458849,SELL,94978.87604999999,53968.51945115828,-0.5682160254533596,26.98425972557914,215874.07780463313,0.5917312971458849
2025-01-11 12:00:00+08:00,2025-01-11 08:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5895518017954591,BUY,94301.16696,53780.207631271915,0.5703026734980281,26.890103815635957,215120.8305250877,0.3395518017954591
2025-01-16 20:00:00+08:00,2025-01-16 16:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,99257.85869999998,55013.52327921876,0.5542485401130134,27.50676163960938,221703.62601501495,0.6018600653130817
2025-01-23 12:00:00+08:00,2025-01-23 08:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.604196303747821,SELL,102358.77876,56973.927950259415,-0.556610079178903,28.486963975129708,227895.71180103766,0.854196303747821
2025-02-03 08:00:00+08:00,2025-02-03 04:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.34274028889093544,SELL,97602.88941,55353.79247393095,-0.5671327233091076,27.676896236965476,221415.1698957238,0.5927402888909354
2025-02-05 04:00:00+08:00,2025-02-05 00:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5952800679301946,BUY,98958.63977999998,55557.95179650876,0.5614259848359121,27.77897589825438,222231.80718603503,0.34528006793019467
2025-02-26 04:00:00+08:00,2025-02-26 00:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.3167886428330823,SELL,87859.29276000001,51887.98807133983,-0.5905805344128953,25.943994035669917,207551.95228535938,0.5667886428330823
2025-03-04 00:00:00+08:00,2025-03-03 20:00:00+08:00,Bear -> Bull,transition,Bull,Bear -> Bull,1.0,0.5717564712434002,BUY,90125.41537999999,52258.48128230609,0.5798417800568931,26.129240641153046,209033.92512922443,0.3217564712434003
2025-03-05 08:00:00+08:00,2025-03-05 04:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.3140997180999906,SELL,87194.69802,51325.555524112475,-0.5886316105176469,25.662777762056237,205302.22209644987,0.5640997180999906
2025-03-06 16:00:00+08:00,2025-03-06 12:00:00+08:00,Bear -> Bull,transition,Bull,Bear -> Bull,1.0,0.5738529985834795,BUY,91437.83649,52056.42742552109,0.5693094830739371,26.028213712760547,208225.70970208442,0.32385299858347955
2025-03-08 00:00:00+08:00,2025-03-07 20:00:00+08:00,Bull,regime,Bull,Bull,0.9,0.815942363703375,BUY,88546.44799,51092.715676263266,0.5770159824144886,25.546357838131634,204370.862705053,0.565942363703375
2025-03-08 08:00:00+08:00,2025-03-08 04:00:00+08:00,Bull -> Bear,transition,Bear,Bull -> Bear,0.15,0.5631435571088202,SELL,86714.93826000001,50293.25050012817,-0.5799836972648519,25.146625250064083,201173.0020005127,0.8131435571088202
2025-03-09 16:00:00+08:00,2025-03-09 12:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.3108335617281103,SELL,85918.60539,50014.39532820158,-0.5821136772550863,25.00719766410079,200057.5813128063,0.5608335617281103
2025-03-15 04:00:00+08:00,2025-03-15 00:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5570686171341728,BUY,84638.55399999999,49733.62694111921,0.5876001489949748,24.866813470559606,198934.50776447685,0.30706861713417277
2025-03-25 04:00:00+08:00,2025-03-25 00:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8174791214397013,BUY,88310.23200999998,50916.31073602673,0.5765618499367222,25.458155368013365,203665.24294410693,0.5674791214397013
2025-03-27 04:00:00+08:00,2025-03-27 00:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5646941098462546,SELL,86480.61282,50116.729813831334,-0.5795140457450719,25.058364906915667,200466.91925532534,0.8146941098462546
2025-04-08 00:00:00+08:00,2025-04-07 20:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.29041184645297746,SELL,78401.43009000001,47455.18987740053,-0.6052847482874343,23.727594938700268,189820.75950960215,0.5404118464529775
2025-04-12 16:00:00+08:00,2025-04-12 12:00:00+08:00,Bear -> Bull,transition,Bull,Bear -> Bull,1.0,0.5537769571817814,BUY,83808.64491999999,48357.64775367232,0.5770007115594386,24.17882387683616,193430.59101468924,0.30377695718178144
2025-04-14 00:00:00+08:00,2025-04-13 20:00:00+08:00,Bull,regime,Bull,Bull,0.9,0.8041025835123362,BUY,83933.50966,48379.40571203749,0.5764015577093585,24.189702856018748,193517.62284814997,0.5541025835123362
2025-04-15 20:00:00+08:00,2025-04-15 16:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5573679141274613,SELL,85503.64077,49168.0974204354,-0.5750409804501171,24.5840487102177,196672.3896817416,0.8073679141274613
2025-04-22 08:00:00+08:00,2025-04-22 04:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8128126032590488,BUY,87603.73621999999,49766.374030004066,0.5680850632332091,24.883187015002033,199065.49612001627,0.5628126032590488
2025-04-29 20:00:00+08:00,2025-04-29 16:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5752267031153904,SELL,95034.61026,53265.67255468978,-0.5604870942171819,26.63283627734489,213062.69021875906,0.8252267031153904
2025-05-09 08:00:00+08:00,2025-05-09 04:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8451005766819332,BUY,103364.87160999999,55863.69313001938,0.5404514344176371,27.931846565009693,223454.77252007753,0.5951005766819332
2025-05-14 08:00:00+08:00,2025-05-14 04:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5962274297354512,SELL,103999.61628,56227.65408512874,-0.5406525148491513,28.11382704256437,224910.61634051488,0.8462274297354512
2025-05-22 20:00:00+08:00,2025-05-22 16:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,111092.96197999998,55732.249161940126,0.5016721866860799,27.866124580970062,233682.49767073896,0.6115043928515885
2025-05-24 20:00:00+08:00,2025-05-24 16:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5980009754151309,SELL,109099.36143,57606.469221902546,-0.528018390454685,28.803234610951275,230425.87688761018,0.8480009754151309
2025-06-10 16:00:00+08:00,2025-06-10 12:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8479675961031895,BUY,109314.34513999999,57583.77534730363,0.5267723579513329,28.791887673651814,230335.1013892145,0.5979675961031895
2025-06-12 12:00:00+08:00,2025-06-12 08:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.596431573769561,SELL,107752.17996,56960.93939557619,-0.5286291137378507,28.480469697788095,227843.75758230477,0.846431573769561
2025-06-26 12:00:00+08:00,2025-06-26 08:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8463911447014931,BUY,107961.64378999999,56937.59254627698,0.5273872326085393,28.46879627313849,227750.3701851079,0.5963911447014931
2025-06-27 20:00:00+08:00,2025-06-27 16:00:00+08:00,Consolidation,regime,Consolidation,Consolidation,0.55,0.5954027943682579,SELL,106876.6164,56527.549639123754,-0.5289047458946666,28.263774819561878,226110.19855649496,0.8454027943682579
2025-07-12 00:00:00+08:00,2025-07-11 20:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,117019.48257999998,55679.987620304484,0.4758180979157812,27.839993810152244,238502.02070448108,0.6165429103877678
2025-07-16 12:00:00+08:00,2025-07-16 08:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.6006940466400552,SELL,117365.18733,59856.05782524045,-0.5099984006069959,29.928028912620228,239424.23130096187,0.8506940466400552
2025-08-03 00:00:00+08:00,2025-08-02 20:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.34096125059260174,SELL,112727.8593,58413.532364998246,-0.518181864959785,29.206766182499123,233654.12945999298,0.5909612505926017
2025-08-04 08:00:00+08:00,2025-08-04 04:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5935515658901722,BUY,114323.01880999998,58632.90645051928,0.5128705230218307,29.31645322525964,234531.62580207712,0.3435515658901722
2025-08-12 00:00:00+08:00,2025-08-11 20:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,120434.71439999998,59013.30848051101,0.49000247789445517,29.506654240255507,241882.58081833372,0.6060249759165872
2025-08-13 08:00:00+08:00,2025-08-13 04:00:00+08:00,Consolidation,regime,Consolidation,Consolidation,0.55,0.599875891690299,SELL,120013.95590999999,60371.516734876,-0.503037469910161,30.185758367438,241486.06693950397,0.849875891690299
2025-08-27 00:00:00+08:00,2025-08-26 20:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.3277825658825979,SELL,109556.67366,57194.58958802688,-0.5220548203711033,28.59729479401344,228778.35835210752,0.5777825658825979
2025-08-28 08:00:00+08:00,2025-08-28 04:00:00+08:00,Consolidation,regime,Consolidation,Consolidation,0.55,0.55,BUY,111373.27200999999,50357.94220718068,0.45215464445238834,25.17897110359034,229782.80340237898,0.33084547032443723
2025-09-13 04:00:00+08:00,2025-09-13 00:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8115995446058702,BUY,116749.14250999998,58951.286026282265,0.5049397773626721,29.475643013141134,235805.144105129,0.5615995446058702
2025-09-14 20:00:00+08:00,2025-09-14 16:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5605496714156545,SELL,115679.12508,58585.70056650197,-0.5064500663018151,29.292850283250985,234342.80226600793,0.8105496714156545
2025-09-23 12:00:00+08:00,2025-09-23 08:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.3030348626072499,SELL,112227.65001000001,57584.31698243682,-0.5131027601246733,28.792158491218412,230337.26792974735,0.5530348626072499
2025-09-25 12:00:00+08:00,2025-09-25 08:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.553285664602406,BUY,112658.76621999999,57594.71467572093,0.5112315411234842,28.797357337860465,230378.85870288374,0.303285664602406
2025-09-27 00:00:00+08:00,2025-09-26 20:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.29538033951302667,SELL,108918.76221,56577.371339137855,-0.5194455958841534,28.288685669568927,226309.48535655142,0.5453803395130267
2025-09-29 04:00:00+08:00,2025-09-29 00:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5477317813701182,BUY,110447.94760999999,56756.74187645111,0.513877741548113,28.378370938225554,227026.96750580447,0.29773178137011824
2025-10-02 00:00:00+08:00,2025-10-01 20:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8130562029201663,BUY,117541.15372999998,58731.06821167504,0.49966387386824784,29.365534105837522,234924.27284670013,0.5630562029201663
2025-10-09 00:00:00+08:00,2025-10-08 20:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5690819199023176,SELL,122067.53028,60646.60595886645,-0.496828319699387,30.323302979433226,242586.4238354658,0.8190819199023176
2025-10-12 00:00:00+08:00,2025-10-11 20:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.297117899522667,SELL,111681.41679,57688.60847216939,-0.5165461733051264,28.844304236084696,230754.43388867757,0.547117899522667
2025-10-15 20:00:00+08:00,2025-10-15 16:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.547189202236617,BUY,112017.62571999998,57684.20085390168,0.514956467637419,28.842100426950843,230736.80341560673,0.29718920223661704
2025-10-17 20:00:00+08:00,2025-10-17 16:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.2829357151098377,SELL,105578.02629000001,55908.40346106222,-0.5295458290486879,27.95420173053111,223633.6138442489,0.5329357151098377
2025-10-20 08:00:00+08:00,2025-10-20 04:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5384257665972574,BUY,108751.41277,56329.935676631176,0.5179696910766962,28.16496783831559,225319.74270652467,0.2884257665972574
2025-10-27 16:00:00+08:00,2025-10-27 12:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8036653821118372,BUY,115670.14458999998,58237.48504786688,0.5034789681839965,29.11874252393344,232949.94019146758,0.5536653821118372
2025-10-29 04:00:00+08:00,2025-10-29 00:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.551137801111376,SELL,113575.311,57460.66749673872,-0.5059256892260565,28.73033374836936,229842.66998695495,0.801137801111376
2025-11-05 12:00:00+08:00,2025-11-05 08:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.2744456168384791,SELL,102027.87,54220.37918636828,-0.5314271403134093,27.11018959318414,216881.51674547314,0.5244456168384791
2025-11-09 04:00:00+08:00,2025-11-09 00:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5240246416589485,BUY,102091.63964999998,54179.60234605217,0.5306957801030104,27.089801173026085,216718.40938420873,0.2740246416589485
2025-11-15 00:00:00+08:00,2025-11-14 20:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.26092184834435517,SELL,96699.34386,52714.24025765319,-0.5451354492536388,26.357120128826594,210856.9610306128,0.5109218483443552
2025-11-25 20:00:00+08:00,2025-11-25 16:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.4914908668280047,BUY,87449.07171,51355.154831989166,0.5872578613789514,25.677577415994584,205420.61932795667,0.24149086682800466
2025-11-28 00:00:00+08:00,2025-11-27 20:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.7515104514008699,BUY,91049.24828999999,52374.51005050015,0.5752327562736449,26.187255025250074,209498.04020200056,0.5015104514008699
2025-11-30 04:00:00+08:00,2025-11-30 00:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.500888803716787,SELL,90550.12923,52217.53072874484,-0.5766698642263752,26.10876536437242,208870.12291497938,0.750888803716787
2025-12-02 08:00:00+08:00,2025-12-02 04:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.23851930744069472,SELL,86199.72399,50941.95620026666,-0.5909758621289369,25.47097810013333,203767.8248010666,0.4885193074406947
2025-12-03 20:00:00+08:00,2025-12-03 16:00:00+08:00,Bear -> Bull,transition,Bull,Bear -> Bull,1.0,0.5022388727488616,BUY,93098.68567999998,51868.09922275319,0.5571303058029723,25.934049611376594,207472.39689101267,0.25223887274886153
2025-12-05 04:00:00+08:00,2025-12-05 00:00:00+08:00,Bull,regime,Bull,Bull,0.9,0.7493925822171532,BUY,92067.40542999998,51560.24283340751,0.5600271083191262,25.780121416703754,206240.97133363003,0.49939258221715327
2025-12-06 00:00:00+08:00,2025-12-05 20:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.4962895418679265,SELL,90368.88066,50904.22516071255,-0.5632937443613186,25.452112580356275,203616.90064285026,0.7462895418679265
2026-01-05 08:00:00+08:00,2026-01-05 04:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.749166230242041,BUY,91621.26973999999,51183.903914475,0.5586465245430794,25.5919519572375,204735.61565789988,0.49916623024204093
2026-01-08 00:00:00+08:00,2026-01-07 20:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.49882764258900114,SELL,91258.60005,51089.43402083812,-0.5598314459442348,25.54471701041906,204357.7360833525,0.7488276425890011
2026-01-14 20:00:00+08:00,2026-01-14 16:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.7580132555481502,BUY,94887.79299999999,52030.31625635555,0.5483351926665168,26.015158128177777,208121.26502542227,0.5080132555481502
2026-01-17 04:00:00+08:00,2026-01-17 00:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5084514819058902,SELL,94907.08791,52097.78620641622,-0.5489346196758279,26.04889310320811,208391.14482566487,0.7584514819058902
2026-01-21 12:00:00+08:00,2026-01-21 08:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.24328903670613117,SELL,89342.89767,50525.99852200914,-0.5655289881981856,25.26299926100457,202103.9940880366,0.49328903670613117
2026-01-23 12:00:00+08:00,2026-01-23 08:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.4941419416437925,BUY,90014.70477999999,50574.65596952571,0.5618488234020481,25.287327984762854,202298.62387810287,0.2441419416437925
2026-01-30 20:00:00+08:00,2026-01-30 16:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.22452141184941293,SELL,83068.20864,48674.24860982452,-0.5859551976228161,24.337124304912262,194696.99443929808,0.47452141184941293
2026-02-14 12:00:00+08:00,2026-02-14 08:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.4435227814170055,BUY,69050.98199999999,46795.80828888272,0.6776993886760759,23.39790414444136,187183.23315553085,0.1935227814170055
2026-02-25 00:00:00+08:00,2026-02-24 20:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.2,SELL,63910.00602,40731.63856424559,-0.6373280351671229,20.365819282122796,181089.3070148289,0.42492569680500347
2026-02-26 20:00:00+08:00,2026-02-26 16:00:00+08:00,Bear -> Bull,transition,Bull,Bear -> Bull,1.0,0.4599056396127237,BUY,68119.3513,45833.47478951125,0.6728407407706958,22.916737394755625,183333.899158045,0.20990563961272368
2026-03-05 12:00:00+08:00,2026-03-05 08:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.7255847590188984,BUY,72570.38789,47192.89244934551,0.6503050875362424,23.596446224672757,188771.56979738208,0.4755847590188984
2026-03-07 20:00:00+08:00,2026-03-07 16:00:00+08:00,Bull -> Bear,transition,Bear,Bull -> Bear,0.15,0.4627021793433812,SELL,67941.99,45056.20617985002,-0.6631569987845516,22.52810308992501,180224.82471940012,0.7127021793433812
2026-03-09 04:00:00+08:00,2026-03-09 00:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.21015563041691443,SELL,67270.07259000001,44833.23477173216,-0.6664662760955132,22.416617385866083,179332.93908692864,0.46015563041691443
2026-03-10 08:00:00+08:00,2026-03-10 04:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.4626719461741159,BUY,68500.59216,44969.40472050381,0.656481985082212,22.484702360251905,179877.61888201523,0.21267194617411586
2026-03-17 04:00:00+08:00,2026-03-17 00:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.7319638907606029,BUY,74036.96299999999,46633.23871391156,0.629864284329323,23.31661935695578,186532.95485564624,0.48196389076060286
2026-03-21 08:00:00+08:00,2026-03-21 04:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.4725076422692963,SELL,70440.21927,45023.0875309157,-0.6391673393056957,22.511543765457848,180092.35012366282,0.7225076422692963
2026-03-28 16:00:00+08:00,2026-03-28 12:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.20809550592046983,SELL,66494.92851,43815.29765385665,-0.6589269081967264,21.907648826928327,175261.19061542657,0.4580955059204698
2026-03-30 00:00:00+08:00,2026-03-29 20:00:00+08:00,Consolidation,regime,Consolidation,Consolidation,0.55,0.45782808729088176,BUY,66589.53300999998,43793.592846119245,0.6576648140713437,21.896796423059623,175174.371384477,0.20782808729088176
2026-04-07 04:00:00+08:00,2026-04-07 00:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.7194916992095364,BUY,69809.25951999999,44746.10814441339,0.6409766906579758,22.373054072206696,178984.4325776535,0.4694916992095363
2026-04-13 12:00:00+08:00,2026-04-13 08:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.4730446650040232,SELL,70905.01401,45299.94520322172,-0.6388821134261803,22.649972601610862,181199.7808128869,0.7230446650040232
2026-04-15 00:00:00+08:00,2026-04-14 20:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.7377891877446933,BUY,75392.37705999998,46592.89639285712,0.6180054033284665,23.29644819642856,186371.58557142847,0.48778918774469326
2026-04-17 12:00:00+08:00,2026-04-17 08:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.4860024015189507,SELL,74541.20418,46255.4855298272,-0.6205357967940893,23.127742764913602,185021.9421193088,0.7360024015189507
